ChannelTitle=,0 Z Force Plate,1 Z Force Plate,Summed Z Force,ZForce %MVC,EMG1 RBack or Forearm,EMG1 RBack filtered,EMG1 RBack median power,EMG1 RBack smoothed,EMG2 RGlute,EMG2 RGlute filtered,EMG2 RGlute median power,EMG2 RGlute smoothed,EMG3 RHam,EMG3 RHam filtered,EMG3 RHam median power,EMG3 RHam smoothed,EMG4 RQuad,EMG4 RQuad filtered,EMG4 RQuad median power,EMG4 RQuad smoothed
463.5,606.5471,694.0477,1300.595,30.83387,0.06084375,0.07631293,75.224,0.04977512,-0.02646875,-0.01304167,50.52167,0.01920512,-0.006875,-0.004376973,86.82974,0.03772327,0.00103125,0.003894469,64.00818,0.00570651
463.5009,606.5471,694.0477,1300.595,30.83387,-0.02217187,-0.007106336,75.224,0.04979186,-0.03471875,-0.02120826,50.52167,0.01916036,-0.005671875,-0.004250976,86.82974,0.0377757,0.001375,0.001950143,64.00818,0.005721959
463.5018,606.5471,694.0477,1300.595,30.83387,-0.07132812,-0.05751389,75.224,0.04981069,-0.0419375,-0.02738818,50.52167,0.01911559,-0.04984375,-0.04969196,86.82974,0.03783053,0.00275,0.004970039,64.00818,0.005737375
463.5027,607.7863,694.0477,1301.834,30.8926,-0.05585937,-0.04167387,75.224,0.04982669,-0.0488125,-0.03453354,50.52167,0.01907082,-0.05878125,-0.05317562,86.82974,0.03788371,0.00103125,0.002403883,64.00818,0.005752523
463.5036,607.7863,693.4264,1301.213,30.86316,-0.03729687,-0.02440565,75.224,0.0498418,-0.05053125,-0.03499075,50.52167,0.01901113,0.004296875,0.001562322,86.82974,0.03793649,-0.0020625,-0.000651818,64.00818,0.005767581
463.5045,607.7863,694.0477,1301.834,30.8926,-0.03351562,-0.02056567,75.224,0.0498588,-0.03764062,-0.02261283,50.52167,0.01895144,0.01873438,0.02747056,86.82974,0.03799602,-0.0055,-0.003586349,64.00818,0.005782614
463.5054,607.7863,694.6689,1302.455,30.92205,-0.02784375,-0.01526676,75.224,0.04988137,-0.02698437,-0.01061018,50.52167,0.01889175,0.01357813,0.01073277,86.82974,0.0380563,-0.006875,-0.005637965,64.00818,0.005797688
463.5063,608.4059,695.2902,1303.696,30.98086,-0.01753125,-0.005655916,75.224,0.04991291,-0.02096875,-0.005254606,50.52167,0.01884699,-0.009453125,-0.00141732,86.82974,0.03811901,-0.01014062,-0.008334845,64.00818,0.005812444
463.5072,608.4059,695.2902,1303.696,30.98086,0.0034375,0.01572595,75.224,0.04995251,-0.01564062,0.001374728,50.52167,0.0187873,0.00515625,0.006234125,86.82974,0.03818722,-0.01014062,-0.008531581,64.00818,0.005826328
463.5081,607.1667,695.9115,1303.078,30.95157,0.01959375,0.0311368,75.224,0.04999557,-0.008765625,0.007554893,50.52167,0.01872761,-0.002234375,0.001972776,86.82974,0.03826109,-0.009625,-0.008083182,64.00818,0.005839301
463.509,606.5471,696.5328,1303.08,30.95165,0.01684375,0.02854571,75.224,0.05003847,-0.006875,0.01056267,50.52167,0.01866792,-0.02440625,-0.01802132,86.82974,0.03833677,-0.0103125,-0.008455599,64.00818,0.005851409
463.5099,606.5471,696.5328,1302.458,30.92221,0.01942188,0.03134835,75.224,0.05008087,-0.005328125,0.01149645,50.52167,0.01862315,-0.0446875,-0.04352049,86.82974,0.03841208,-0.009453125,-0.007746268,64.00818,0.005862569
463.5108,606.5471,695.2902,1301.837,30.89276,0.02320313,0.03434355,75.224,0.05012256,-0.007390625,0.01024935,50.52167,0.01856347,-0.02801562,-0.01899576,86.82974,0.03848663,-0.01701562,-0.01531748,64.00818,0.005873032
463.5117,606.5471,694.6689,1301.216,30.86332,-0.0055,0.006977387,75.224,0.05016487,-0.00446875,0.01272433,50.52167,0.01850378,0.05620313,0.05818601,86.82974,0.03856562,-0.01701562,-0.01482134,64.00818,0.005880352
463.5126,606.5471,694.6689,1301.216,30.86332,-0.05998437,-0.04873044,75.224,0.05021343,6.25E-16,0.01765922,50.52167,0.01845901,0.05809375,0.06574245,86.82974,0.03864521,-0.00275,-0.001203686,64.00818,0.005884738
463.5135,606.5471,694.6689,1301.216,30.86332,-0.1062187,-0.09362351,75.224,0.05026749,0.002921875,0.02028245,50.52167,0.01839932,0.02475,0.03073094,86.82974,0.03871756,-0.0020625,0.000415702,64.00818,0.005889135
463.5144,606.5471,694.0477,1300.595,30.83387,-0.1115469,-0.09913916,75.224,0.05031925,0.007390625,0.02495549,50.52167,0.01833963,-0.00171875,0.002705278,86.82974,0.03878976,-0.00275,-0.000920217,64.00818,0.005893617
463.5153,606.5471,694.0477,1300.595,30.83387,-0.08284375,-0.07059513,75.224,0.05036698,0.008421875,0.02569222,50.52167,0.01827994,-0.03815625,-0.02788812,86.82974,0.03886402,0.002234375,0.004611597,64.00818,0.005898157
463.5162,606.5471,694.0477,1300.595,30.83387,-0.03764062,-0.02336111,75.224,0.05041434,0.00171875,0.01910925,50.52167,0.01822025,0.01340625,0.01540454,86.82974,0.03893744,0.0075625,0.009973175,64.00818,0.005902674
463.5171,606.5471,694.6689,1301.216,30.86332,-0.001375,0.01066276,75.224,0.05046427,0.00103125,0.017995,50.52167,0.01816056,0.03471875,0.04781341,86.82974,0.03901093,0.01220313,0.01446608,64.00818,0.005906172
463.518,607.1667,694.6689,1301.836,30.89269,-0.00171875,0.01425427,75.224,0.05051474,-0.000515625,0.01656077,50.52167,0.01810088,0.009796875,0.01092891,86.82974,0.03908059,0.009796875,0.01261382,64.00818,0.005907147
463.5189,607.1667,694.6689,1302.145,30.90736,-0.01185937,0.000864911,75.224,0.05056499,-0.01048437,0.006106736,50.52167,0.01804119,-0.02354687,-0.009181813,86.82974,0.03915086,0.006359375,0.008868999,64.00818,0.005906216
463.5198,607.7863,694.6689,1302.455,30.92205,-0.04915625,-0.03235887,75.224,0.05061551,-0.01564062,0.000861195,50.52167,0.01796658,-0.06995312,-0.06836994,86.82974,0.03922085,0.0048125,0.007688905,64.00818,0.005904261
463.5207,606.5471,694.6689,1301.216,30.86332,-0.08404687,-0.06948053,75.224,0.05066522,-0.01804687,-0.00174838,50.52167,0.01790689,-0.1283906,-0.1142655,86.82974,0.0392818,0.001546875,0.004565221,64.00818,0.005901645
463.5216,606.5471,694.6689,1301.216,30.86332,-0.08404687,-0.06718319,75.224,0.05070897,-0.02578125,-0.01015242,50.52167,0.0178472,-0.0680625,-0.064462,86.82974,0.0393167,6.25278E-16,0.002884972,64.00818,0.005898865
463.5225,606.5471,694.6689,1301.216,30.86332,-0.04365625,-0.02666337,75.224,0.05074771,-0.02801562,-0.01191751,50.52167,0.01778751,-0.05053125,-0.03842683,86.82974,0.03934475,-0.001890625,0.001486638,64.00818,0.005896069
463.5234,606.5471,694.6689,1301.216,30.86332,-0.008421875,0.008606295,75.224,0.05078754,-0.02664062,-0.01206895,50.52167,0.01772782,-0.04176562,-0.0347361,86.82974,0.03937,-0.004984375,-0.001774134,64.00818,0.005893636
463.5243,607.1667,694.0477,1301.214,30.86324,-0.001890625,0.01709779,75.224,0.05083079,-0.0336875,-0.0178249,50.52167,0.01766813,-0.01598437,-0.006817649,86.82974,0.03939776,-0.00446875,-0.001128816,64.00818,0.005891551
463.5252,607.1667,692.8051,1299.972,30.80434,0.001203125,0.01924442,75.224,0.05087645,-0.0275,-0.01393674,50.52167,0.01760844,-0.000171875,0.01000118,86.82974,0.03942891,-0.0034375,0.000445649,64.00818,0.005889838
463.5261,607.7863,692.8051,1300.591,30.83371,0.01684375,0.036831,75.224,0.05092293,-0.02320312,-0.007779677,50.52167,0.01754875,0.01839063,0.02583684,86.82974,0.03946001,-0.0034375,-0.000372975,64.00818,0.005888175
463.527,607.7863,692.1838,1299.97,30.80426,0.03660938,0.05643084,75.224,0.05096858,-0.02870312,-0.01587635,50.52167,0.01748906,0.011,0.02207458,86.82974,0.03948978,-0.004984375,-0.000408319,64.00818,0.005887012
463.5279,607.7863,692.1838,1300.281,30.81899,0.04348438,0.06398008,75.224,0.05101004,-0.037125,-0.02248377,50.52167,0.01742937,6.25E-16,0.00798668,86.82974,0.03951862,-0.00515625,-0.002219677,64.00818,0.005886161
463.5288,607.7863,692.8051,1300.591,30.83371,0.05414063,0.07555711,75.224,0.05104743,-0.03059375,-0.01807642,50.52167,0.01736969,0.009109375,0.01911465,86.82974,0.0395483,-0.007046875,-0.002146525,64.00818,0.005885267
463.5297,607.7863,693.4264,1301.213,30.86316,0.06445313,0.08596108,75.224,0.05107902,-0.0309375,-0.01746025,50.52167,0.01731,0.02217188,0.03139778,86.82974,0.03957841,-0.001890625,0.001337663,64.00818,0.005884372
463.5306,608.4059,693.4264,1301.832,30.89252,0.06479688,0.08673419,75.224,0.05110114,-0.03179687,-0.0191415,50.52167,0.01726523,0.03729688,0.04657726,86.82974,0.03960755,-0.00446875,0.000255625,64.00818,0.005883738
463.5315,609.0255,692.1838,1301.209,30.86299,0.06359375,0.08695921,75.224,0.05111318,-0.02010937,-0.008043579,50.52167,0.01722046,0.05929688,0.06813915,86.82974,0.03963306,-0.0048125,-0.000930343,64.00818,0.005883191
463.5324,607.7863,692.1838,1299.97,30.80426,0.05001563,0.07162543,75.224,0.05111607,-0.0061875,0.006820176,50.52167,0.01716077,0.0570625,0.06740542,86.82974,0.03965205,-0.005671875,-0.001435553,64.00818,0.005882771
463.5333,607.1667,692.1838,1299.35,30.7749,0.01426563,0.03944292,75.224,0.05111589,-0.0006875,0.01012675,50.52167,0.01713093,0.059125,0.06592793,86.82974,0.0396673,-0.007390625,-0.002781513,64.00818,0.005882982
463.5342,607.1667,691.5625,1298.729,30.74546,-0.02114062,0.000498661,75.224,0.05111794,-0.00240625,0.01071997,50.52167,0.01708616,0.0605,0.07226694,86.82974,0.03967781,-0.001375,0.002377005,64.00818,0.005884216
463.5351,607.1667,690.3199,1297.487,30.68657,-0.04365625,-0.01800765,75.224,0.05112179,-0.0006875,0.009496788,50.52167,0.0170414,0.020625,0.02614825,86.82974,0.03968261,0.001375,0.006488216,64.00818,0.005886659
463.536,607.7863,689.6986,1297.485,30.68649,-0.008078125,0.01489481,75.224,0.05112845,-0.01426562,-0.001567853,50.52167,0.01699663,-0.03025,-0.01926607,86.82974,0.03969068,0.002234375,0.005732743,64.00818,0.005889481
463.5369,607.7863,689.6986,1297.174,30.67177,0.023375,0.04781857,75.224,0.05113563,-0.02251562,-0.0122432,50.52167,0.01695186,0.00309375,0.009965363,86.82974,0.03969937,-0.00034375,0.004882965,64.00818,0.005892417
463.5378,607.7863,689.0774,1296.864,30.65704,0.007390625,0.03257028,75.224,0.05113928,-0.02509375,-0.01316302,50.52167,0.01692202,0.02234375,0.02987503,86.82974,0.03971037,-0.00378125,-0.000206469,64.00818,0.005895423
463.5387,607.1667,689.0774,1296.244,30.62768,-0.044,-0.02143647,75.224,0.05114223,-0.01065625,-2.56E-05,50.52167,0.01687725,-0.012375,-0.002642877,86.82974,0.03972334,-0.006875,-0.001973342,64.00818,0.005899231
463.5396,607.7863,689.0774,1296.864,30.65704,-0.1156719,-0.08885393,75.224,0.05115047,0.00584375,0.01725715,50.52167,0.01683248,-0.072875,-0.06911457,86.82974,0.03973839,-0.00309375,0.000869799,64.00818,0.005903553
463.5405,608.4059,689.0774,1297.483,30.6864,-0.1433437,-0.1218212,75.224,0.0511557,0.0144375,0.02515725,50.52167,0.01678772,-0.1280469,-0.1168949,86.82974,0.03974703,-0.007734375,-0.003502687,64.00818,0.005907935
463.5414,609.0255,689.0774,1298.103,30.71577,-0.1414531,-0.1147329,75.224,0.05114281,0.02028125,0.03171639,50.52167,0.01675787,-0.078375,-0.07595781,86.82974,0.03974068,-0.01185937,-0.007365964,64.00818,0.005912772
463.5423,609.0255,690.3199,1299.345,30.77466,-0.10725,-0.0851925,75.224,0.05111239,0.02234375,0.03291346,50.52167,0.01669818,-0.034375,-0.02487553,86.82974,0.03972933,-0.008765625,-0.005280347,64.00818,0.005918237
463.5432,609.0255,690.9412,1299.967,30.8041,-0.04967187,-0.0248254,75.224,0.0510731,0.01185938,0.02345787,50.52167,0.01665342,-0.02423437,-0.02047262,86.82974,0.03971757,-0.009796875,-0.004956067,64.00818,0.005924874
463.5441,609.0255,689.6986,1298.724,30.74522,0.0048125,0.02844129,75.224,0.0510364,0.004125,0.01488356,50.52167,0.01660865,-0.0144375,-0.008525601,86.82974,0.03970568,-0.0103125,-0.007306084,64.00818,0.005933598
463.545,608.4059,689.6986,1298.104,30.71585,0.0185625,0.0407656,75.224,0.05100238,-0.00103125,0.01028545,50.52167,0.01654896,-0.00240625,0.003219159,86.82974,0.03969559,-0.01323437,-0.008497084,64.00818,0.005944538
463.5459,608.4059,689.6986,1298.414,30.73054,6.25E-16,0.02498747,75.224,0.0509675,-0.008421875,0.003178323,50.52167,0.0165042,-0.01460937,-0.01163831,86.82974,0.03968705,-0.008078125,-0.005139969,64.00818,0.005956455
463.5468,609.0255,689.6986,1298.724,30.74522,-0.05242187,-0.03232081,75.224,0.05093242,-0.01959375,-0.008925606,50.52167,0.01645943,-0.02715625,-0.02138586,86.82974,0.03968051,-0.00721875,-0.002988916,64.00818,0.005968628
463.5477,608.4059,689.0774,1297.483,30.6864,-0.1161875,-0.09105162,75.224,0.05089602,-0.0240625,-0.01151267,50.52167,0.01641466,-0.0061875,-0.004082082,86.82974,0.039674,-0.009453125,-0.006377733,64.00818,0.005980923
463.5486,607.7863,689.0774,1296.864,30.65704,-0.09985937,-0.08062265,75.224,0.05084678,-0.01667187,-0.006206115,50.52167,0.0163699,0.000515625,0.004451516,86.82974,0.0396675,-0.01203125,-0.008393024,64.00818,0.005993324
463.5495,608.4059,689.0774,1297.483,30.6864,-0.06634375,-0.04237822,75.224,0.05078812,-0.01942187,-0.006698089,50.52167,0.01632513,-0.004125,-0.001531129,86.82974,0.03966127,-0.008078125,-0.004981305,64.00818,0.00600506
463.5504,608.4059,689.0774,1297.483,30.6864,-0.03385937,-0.01446774,75.224,0.05072925,-0.0165,-0.005212015,50.52167,0.01629528,0.0048125,0.006404372,86.82974,0.03965887,-0.00171875,0.001524073,64.00818,0.006016447
463.5513,608.4059,688.4561,1296.862,30.65697,-0.00515625,0.01696523,75.224,0.05067523,-0.01426562,-0.002274299,50.52167,0.01625052,0.000171875,0.002978101,86.82974,0.03965718,0.001375,0.004255434,64.00818,0.006028196
463.5522,609.6451,687.8348,1297.48,30.68625,0.01976563,0.03956075,75.224,0.05062601,-0.01495312,-0.002287537,50.52167,0.01622067,-0.0213125,-0.02120018,86.82974,0.03965823,0.000515625,0.003543241,64.00818,0.006041045
463.5531,610.2647,687.2135,1297.478,30.68617,0.0309375,0.05137243,75.224,0.05057536,-0.01375,-0.002507278,50.52167,0.01617591,-0.02801562,-0.02597394,86.82974,0.03966368,0.00378125,0.006365602,64.00818,0.006055896
463.554,610.2647,687.2135,1297.478,30.68617,0.02664063,0.04649971,75.224,0.05052131,-0.01203125,0.001466472,50.52167,0.01616098,-0.009453125,-0.009976827,86.82974,0.03967468,0.00584375,0.008631823,64.00818,0.006071616
463.5549,610.2647,687.2135,1298.099,30.71558,0.007046875,0.0263764,75.224,0.05046492,-0.0055,0.005918198,50.52167,0.01613114,0.002578125,0.003607205,86.82974,0.03968882,0.0034375,0.005861843,64.00818,0.006086803
463.5558,610.8843,687.8348,1298.719,30.74497,-0.002578125,0.01691599,75.224,0.05041105,-0.01460937,-0.001353445,50.52167,0.01611622,0.0199375,0.01863773,86.82974,0.03970332,6.25278E-16,0.002411336,64.00818,0.006101523
463.5567,610.8843,687.8348,1298.719,30.74497,-0.009109375,0.009678768,75.224,0.05036178,-0.01959375,-0.007146663,50.52167,0.01610129,0.0199375,0.02065778,86.82974,0.0397178,-0.00240625,-1.46E-05,64.00818,0.006116207
463.5576,610.8843,687.8348,1298.719,30.74497,-0.02010937,-0.00119389,75.224,0.05031566,-0.02028125,-0.007747887,50.52167,0.01608637,0.015125,0.01241602,86.82974,0.03973321,-0.003609375,-0.001547974,64.00818,0.006130963
463.5585,610.8843,688.4561,1299.34,30.77442,-0.02389062,-0.005254737,75.224,0.05027108,-0.02973437,-0.01635392,50.52167,0.01605653,0.02973438,0.03071206,86.82974,0.03974852,-0.004640625,-0.002399178,64.00818,0.006145673
463.5594,610.2647,688.4561,1298.721,30.74506,-0.0185625,-0.000252144,75.224,0.05022704,-0.0350625,-0.0227567,50.52167,0.01604161,0.05001563,0.04604958,86.82974,0.03976356,-0.006875,-0.004850188,64.00818,0.006160297
463.5603,610.8843,687.8348,1298.719,30.74497,0.0034375,0.02218706,75.224,0.05018367,-0.03145312,-0.01798063,50.52167,0.01602668,0.03471875,0.03541078,86.82974,0.03977522,-0.00446875,-0.002692539,64.00818,0.00617486
463.5612,610.2647,687.8348,1298.099,30.71561,0.01220313,0.03006147,75.224,0.05014155,-0.01770312,-0.00481036,50.52167,0.01601176,0.02182813,0.01786161,86.82974,0.0397851,0.00103125,0.003378038,64.00818,0.006189671
463.5621,610.8843,687.8348,1298.719,30.74497,-0.01925,-0.00029559,75.224,0.05010235,-0.0089375,0.003941267,50.52167,0.01599684,-0.003609375,-0.00436764,86.82974,0.03980082,0.0006875,0.001868305,64.00818,0.006204422
463.563,612.1235,687.8348,1299.958,30.80371,-0.04073437,-0.02293441,75.224,0.05006911,-0.0130625,0.000725984,50.52167,0.01598192,-0.01254687,-0.01533069,86.82974,0.03982389,-0.000859375,0.001804645,64.00818,0.006219187
463.5639,612.1235,687.8348,1299.648,30.78899,-0.05654687,-0.03757437,75.224,0.05004136,-0.01564062,-0.003352144,50.52167,0.01596699,-0.017875,-0.02042206,86.82974,0.03984676,0.00653125,0.007450435,64.00818,0.006234076
463.5648,612.1235,687.2135,1299.337,30.77426,-0.088,-0.06964344,75.224,0.0500177,-0.02028125,-0.005935034,50.52167,0.01595207,-0.00584375,-0.007539413,86.82974,0.03986962,0.007046875,0.009618768,64.00818,0.006248364
463.5657,612.1235,687.8348,1299.958,30.80371,-0.08714062,-0.06842615,75.224,0.04998884,-0.02148437,-0.009298148,50.52167,0.01593715,0.02921875,0.02587224,86.82974,0.03989321,0.009796875,0.0109923,64.00818,0.006261543
463.5666,612.1235,688.4561,1300.58,30.83315,-0.03007812,-0.01067512,75.224,0.04995294,-0.02646875,-0.01212862,50.52167,0.01592223,0.0089375,0.007299143,86.82974,0.03991731,0.0061875,0.0083464,64.00818,0.006274
463.5675,612.1235,688.4561,1300.58,30.83315,0.03523438,0.05377619,75.224,0.04992081,-0.02526562,-0.01266263,50.52167,0.01590731,-0.03575,-0.03867216,86.82974,0.03994369,-0.000859375,0.000778066,64.00818,0.006286146
463.5684,612.7431,689.0774,1301.82,30.89196,0.06359375,0.08393434,75.224,0.04989012,-0.02217187,-0.008284062,50.52167,0.01589238,-0.03540625,-0.0375422,86.82974,0.03996811,-0.007390625,-0.005434359,64.00818,0.006298773
463.5693,613.3627,689.0774,1302.44,30.92133,0.05001563,0.0690562,75.224,0.04985287,-0.01684375,-0.003465529,50.52167,0.01587746,-0.0103125,-0.01258691,86.82974,0.03999016,-0.00515625,-0.0034082,64.00818,0.006311148
463.5702,612.7431,689.6986,1302.442,30.92141,0.01426563,0.03485258,75.224,0.04981118,-0.00928125,0.003910988,50.52167,0.01586254,0.007734375,0.005732125,86.82974,0.04001212,0.0048125,0.007043185,64.00818,0.006323383
463.5711,612.7431,689.6986,1302.442,30.92141,-0.02646875,-0.006055251,75.224,0.04977122,-0.000859375,0.01344491,50.52167,0.01584762,0.01615625,0.01385437,86.82974,0.04003509,0.007046875,0.008657883,64.00818,0.006335157
463.572,613.3627,689.0774,1302.44,30.92133,-0.0763125,-0.05602975,75.224,0.04973503,0.00378125,0.01631379,50.52167,0.01584762,0.01667188,0.01572559,86.82974,0.04005981,0.00446875,0.007028826,64.00818,0.006346295
463.5729,613.3627,689.0774,1302.44,30.92133,-0.092125,-0.07010809,75.224,0.04969399,0.00446875,0.01950247,50.52167,0.01584762,0.011,0.008261073,86.82974,0.0400862,0.007046875,0.008856857,64.00818,0.006356883
463.5738,613.3627,689.0774,1302.44,30.92133,-0.06892187,-0.04854846,75.224,0.04964844,0.009109375,0.02145932,50.52167,0.01583269,-0.01048437,-0.01021035,86.82974,0.04011794,0.000859375,0.003263746,64.00818,0.006366761
463.5747,613.9823,690.3199,1304.302,31.00959,-0.05104687,-0.02832807,75.224,0.04960664,-0.00034375,0.01479397,50.52167,0.01583269,-0.01289062,-0.01554769,86.82974,0.04015421,-0.0020625,0.000523963,64.00818,0.00637678
463.5756,613.9823,689.6986,1303.681,30.98014,-0.01220312,0.009484223,75.224,0.04956952,-0.00240625,0.01058157,50.52167,0.01583269,-0.007734375,-0.006919796,86.82974,0.04019238,-0.00378125,-0.001871182,64.00818,0.006387062
463.5765,613.3627,689.6986,1303.061,30.95077,0.04176563,0.06385086,75.224,0.04953657,-0.007734375,0.006758411,50.52167,0.01583269,0.00378125,0.002289917,86.82974,0.04023492,-0.01151562,-0.008104847,64.00818,0.006397596
463.5774,613.3627,690.3199,1303.683,30.98022,0.07253125,0.09639267,75.224,0.04950044,-0.01701562,-0.002730737,50.52167,0.01583269,0.00721875,0.007614466,86.82974,0.04028449,-0.01065625,-0.008869451,64.00818,0.006407555
463.5783,613.3627,690.9412,1304.304,31.00966,0.06221875,0.08325958,75.224,0.04945219,-0.02285937,-0.009303181,50.52167,0.01584762,0.00240625,0.003009003,86.82974,0.04033984,-0.01323437,-0.009616633,64.00818,0.006417371
463.5792,614.6019,690.9412,1305.543,31.06839,0.02079688,0.0461813,75.224,0.04939554,-0.03145312,-0.01589657,50.52167,0.01586254,0.0165,0.01595476,86.82974,0.04039731,-0.01151562,-0.009125629,64.00818,0.006427675
463.5801,614.6019,690.9412,1305.543,31.06839,6.25E-16,0.02101735,75.224,0.0493378,-0.0391875,-0.02610421,50.52167,0.01590731,0.05585938,0.05881016,86.82974,0.04046031,-0.0144375,-0.01118151,64.00818,0.006437916
463.581,613.3627,690.9412,1304.304,31.00966,-0.02028125,0.00493411,75.224,0.04928383,-0.04159375,-0.02546765,50.52167,0.01598192,0.0969375,0.09575976,86.82974,0.04053469,-0.0185625,-0.01529805,64.00818,0.006447156
463.5819,613.3627,690.9412,1303.684,30.9803,-0.01134375,0.01088717,75.224,0.04924087,-0.0254375,-0.01193254,50.52167,0.01605653,0.08490625,0.08952191,86.82974,0.04059662,-0.01203125,-0.00904963,64.00818,0.006454469
463.5828,612.1235,690.9412,1303.065,30.95093,0.02320313,0.04718936,75.224,0.04920434,-0.01323437,0.00266075,50.52167,0.01616098,0.01014063,0.00937971,86.82974,0.04064652,-0.007734375,-0.003982811,64.00818,0.006461177
463.5837,611.5039,690.3199,1301.824,30.89212,0.044,0.06726519,75.224,0.04916766,0.00378125,0.01833585,50.52167,0.01626544,-0.066,-0.06093628,86.82974,0.04070367,-0.0103125,-0.007106394,64.00818,0.00646792
463.5846,612.1235,689.6986,1301.822,30.89204,0.02165625,0.04496407,75.224,0.04913692,0.01392188,0.02930555,50.52167,0.0163699,-0.0199375,-0.01914723,86.82974,0.04076294,-0.01426562,-0.01049689,64.00818,0.006475084
463.5855,612.1235,689.6986,1301.822,30.89204,-0.002921875,0.01980403,75.224,0.04911644,0.01632813,0.0318451,50.52167,0.01647435,0.0089375,0.01363042,86.82974,0.04083786,-0.01357812,-0.009923499,64.00818,0.006481526
463.5864,612.1235,689.0774,1301.201,30.8626,-0.01959375,0.004159972,75.224,0.04910008,0.01753125,0.03279617,50.52167,0.01656388,-0.03076562,-0.02808634,86.82974,0.04093599,-0.007046875,-0.00326645,64.00818,0.006487078
463.5873,612.1235,689.0774,1301.201,30.8626,-0.06548437,-0.04445499,75.224,0.04908587,0.009453125,0.0252922,50.52167,0.01666834,-0.03042187,-0.02600502,86.82974,0.04104763,0.00034375,0.004184575,64.00818,0.006493405
463.5882,611.5039,689.0774,1300.581,30.83323,-0.1299375,-0.1059295,75.224,0.04906967,-0.00721875,0.008543934,50.52167,0.0167728,-0.012375,-0.008372937,86.82974,0.04116275,0.004296875,0.008388093,64.00818,0.006501314
463.5891,611.5039,689.6986,1301.203,30.86268,-0.1538281,-0.1338855,75.224,0.04903567,-0.02079687,-0.005195918,50.52167,0.01687725,-0.03970312,-0.03487551,86.82974,0.04127941,0.005671875,0.009385257,64.00818,0.006509235
463.59,612.1235,689.6986,1301.822,30.89204,-0.1283906,-0.1058802,75.224,0.04897262,-0.0295625,-0.01310352,50.52167,0.01698171,-0.037125,-0.03260386,86.82974,0.0413964,0.004125,0.008603313,64.00818,0.006516139
463.5909,612.1235,689.6986,1302.443,30.92144,-0.05173437,-0.0314039,75.224,0.04889132,-0.0350625,-0.01966177,50.52167,0.01710109,-0.02767187,-0.02186793,86.82974,0.04151495,0.003609375,0.007269084,64.00818,0.00652229
463.5918,612.7431,690.3199,1303.063,30.95085,-0.00790625,0.0116517,75.224,0.04880871,-0.03901562,-0.02233028,50.52167,0.01722046,-0.08370312,-0.0791718,86.82974,0.04163314,6.25278E-16,0.00451236,64.00818,0.006528007
463.5927,613.3627,690.9412,1304.304,31.00966,0.002921875,0.02383598,75.224,0.04872622,-0.03110937,-0.0153659,50.52167,0.01733984,-0.1438594,-0.1369481,86.82974,0.04173956,6.25278E-16,0.003994284,64.00818,0.006533508
463.5936,613.3627,690.9412,1304.304,31.00966,0.017875,0.0349755,75.224,0.04864339,-0.0213125,-0.005128163,50.52167,0.01745922,-0.1148125,-0.1103673,86.82974,0.04181143,0.002578125,0.006651778,64.00818,0.006539017
463.5945,612.7431,690.3199,1303.063,30.95085,-0.02028125,-0.000475977,75.224,0.04855983,-0.01598437,0.00052025,50.52167,0.01759352,-0.04520312,-0.03744406,86.82974,0.04186323,-0.000515625,0.004081159,64.00818,0.006544148
463.5954,611.5039,690.3199,1301.824,30.89212,-0.06960937,-0.05314525,75.224,0.04848117,-0.01117187,0.00417564,50.52167,0.01772782,0.03626563,0.04097577,86.82974,0.04191385,-0.00653125,-0.003048182,64.00818,0.006549399
463.5963,612.1235,690.3199,1302.443,30.92149,-0.08903125,-0.07218866,75.224,0.0484031,-0.007734375,0.009342769,50.52167,0.01786212,0.0831875,0.09103754,86.82974,0.04196216,-0.00584375,-0.000825231,64.00818,0.006554856
463.5972,611.5039,689.0774,1300.581,30.83323,-0.08542187,-0.068649,75.224,0.0483205,-0.003953125,0.01080854,50.52167,0.01801134,0.03403125,0.03971811,86.82974,0.04199613,0.002234375,0.005442763,64.00818,0.006560503
463.5981,612.1235,689.0774,1301.201,30.8626,-0.06617187,-0.05230834,75.224,0.04823147,-0.00446875,0.01256909,50.52167,0.01814564,-0.04984375,-0.04285464,86.82974,0.04202777,-0.00171875,0.003170219,64.00818,0.006566334
463.599,612.1235,688.4561,1300.58,30.83315,-0.03609375,-0.02002512,75.224,0.04813895,0.004296875,0.01885224,50.52167,0.01829487,-0.04176562,-0.03461128,86.82974,0.04205678,-0.001375,0.002081814,64.00818,0.006572394
463.5999,612.1235,688.4561,1300.58,30.83315,0.00584375,0.0184047,75.224,0.04805047,-0.00446875,0.01208229,50.52167,0.01842917,0.000859375,0.006727857,86.82974,0.04208384,0.00034375,0.004565598,64.00818,0.006578694
463.6008,612.1235,688.4561,1300.58,30.83315,0.02182813,0.03551813,75.224,0.04796939,-0.011,0.003360962,50.52167,0.01856347,0.02182813,0.03005993,86.82974,0.04211088,-0.00103125,0.002968232,64.00818,0.006585572
463.6017,611.5039,688.4561,1299.96,30.80379,0.02939063,0.04201647,75.224,0.04789109,-0.00859375,0.007429273,50.52167,0.01869777,0.03798438,0.0433045,86.82974,0.04213687,-0.004125,-0.000693259,64.00818,0.006593116
